,dx,dz,method,caso
0,0.8407899090838574,1.0,LM,0
1,0.6261783202830334,0.25160634227871226,LM,0
2,0.8979746278714257,0.04226542507772224,LM,0
3,1.038909570662807,0.025215654939736848,LM,0
4,1.0401772213986893,0.01661476415328033,LM,0
5,0.7238383957476645,0.010191727601730507,LM,0
6,0.5548850797020758,0.0034542332069666306,LM,0
7,0.4626969431986784,0.003123911250890463,LM,0
8,0.3491400291511312,0.002781934971196159,LM,0
9,0.15357316659050257,0.0025978832985842277,LM,0
10,0.008375381408223331,0.0012691453054861444,LM,0
11,4.62305436696358e-05,4.654150348382464e-06,LM,0
12,7.39411290161434e-07,5.24788193278377e-11,LM,0
0,6.915104058765513,1.0,GNbc,0
1,2.1156718415163436,0.5978830986576409,GNbc,0
2,1.4689280363937167,0.28796543465922164,GNbc,0
3,1.927943835208796,0.29196009195995604,GNbc,0
4,1.826146456695132,0.13041512939264033,GNbc,0
5,1.1545482958435627,0.008231728361372698,GNbc,0
6,0.2937506523204498,0.00623527048086739,GNbc,0
7,0.312291815729847,0.005837466107347041,GNbc,0
8,0.1514125113853709,0.005118648377749875,GNbc,0
9,0.10584094840273338,0.0044836407879458836,GNbc,0
10,0.07763978612540318,0.003933201116496282,GNbc,0
11,0.2344807216463401,0.0034724611199522066,GNbc,0
12,0.07956603229755947,0.002101401387447186,GNbc,0
13,0.09327470919569152,0.0010181876795582426,GNbc,0
14,0.015520324957620771,7.472913020237004e-05,GNbc,0
15,0.0028264877025400686,2.3042117883792424e-06,GNbc,0
16,0.00033586405981693136,2.9242328670898646e-09,GNbc,0
17,8.117830219260744e-06,1.0197889645005238e-10,GNbc,0
0,0.8410641849720658,1.0,LM,1
1,0.6265141840295152,0.2521967097664247,LM,1
2,0.8856898393940619,0.0425786810397724,LM,1
3,0.87510152298745,0.0231461901665605,LM,1
4,1.0150563112538,0.013682585993582927,LM,1
5,0.7080063334854791,0.010126677812158284,LM,1
6,0.7073231019255113,0.0080203563588,LM,1
7,0.5472491414411441,0.012275125216346461,LM,1
8,0.3733627442976335,0.037988789103769384,LM,1
