2.221841560224078831e-04,1.043485167494857744e-06,4.352571649469372737e-06,1.370139699999541155e-06,-4.209043521017105396e-08,4.176323666571914477e-10,1.392052460280192558e-10,4.400659095037862710e-07,1.643700013292247849e-08,-7.868892750178911468e-09,-2.848374287829511616e-08,6.595839761242127273e-07,-2.282855509724057378e-06,-2.691213823608736963e-08,-2.133424482604895934e-08,1.592134337490423460e-07,-1.263355789557915525e-09,-2.170362245540605601e-07,9.273505312707350461e-07,1.536507527642126441e-08,2.257489890920466520e-08,-3.221931124216219533e-08,-1.196909076534480314e-05,-6.034757212246371834e-06,3.586693853574722382e-06,3.395214788282896700e-06,-7.705684389123213426e-07,-6.940559582399770975e-07,1.309202460660330237e-07,1.109661736331604580e-07,-1.336861943829733334e-07,-1.047593014268158765e-09,4.552564426605490575e-09,-1.832282144608653062e-08,-1.392052460280192558e-10,1.392052460280192558e-10,2.166168752023626131e-07,-1.689506077935922612e-08,3.333206091228349794e-08,-1.242145717678388671e-08,3.843826884147323728e-08,1.127577192381340448e-06,-4.679932162571286202e-07,2.996936392180447309e-09,-1.294021161773643385e-07,8.520940850808312133e-08,-4.348017796293687702e-07,-8.279045498233801141e-08,4.286862422746453335e-07,-1.603019116407365606e-07,-2.730456478935337047e-08,3.459938813155740090e-08,-8.186633209551162036e-08,2.279566042073943765e-07,-2.170362245540605601e-07,-1.544597134235685257e-07,-2.562887062898989040e-10,1.562136398271085808e-08,-1.202448922235433216e-08,1.904273696955809519e-08,-2.764522165388361007e-06
1.043485167498383519e-06,2.303113731451033149e-08,1.946025988342861964e-07,7.834883336317283932e-08,2.775807354636697371e-10,1.555728114216996808e-11,5.185753156141086199e-12,1.215124667685689430e-08,2.098967916470297314e-10,1.819127444074425215e-10,1.346156248789913011e-09,1.444197856453538994e-08,3.572832297456728099e-08,-2.829760607016892633e-09,-3.808998654688289274e-10,-5.358273982163953175e-10,-1.534231910020395160e-12,-2.741976246338107742e-10,-4.599460693284959857e-10,7.203922424206673744e-11,-6.671735045502572050e-11,2.259484107814261822e-10,9.451483110694078688e-07,9.833685642897565007e-08,1.753829013251719394e-07,1.925788820349725765e-07,-1.984347661642721218e-08,-6.268002916857725362e-08,5.050872676383796627e-09,7.112051471595420621e-11,7.607483146358047062e-10,-1.824522487121676166e-10,1.787727559410574697e-10,-3.718358451759370038e-10,-5.185753156141086199e-12,5.185753156141086199e-12,8.812339511570973437e-09,4.616227924305945165e-10,-2.517260007835314136e-10,3.139988466386692036e-12,1.284091135125352965e-10,1.856637291944088882e-08,-4.124394354905507979e-09,6.464482854710462585e-10,-9.315399335587665031e-10,1.863093289655246423e-09,4.175566572637354653e-09,3.704907275627509567e-11,-1.508105778560180573e-09,6.056844104370616810e-10,9.712608373627792123e-11,-1.047841347148730415e-10,2.694678861704452008e-10,2.556131270679110748e-10,-2.741976246338107742e-10,2.617703909905048881e-10,1.473074258476739731e-10,-7.526820160561760127e-11,3.806678425985757024e-11,-6.010152655481659062e-11,2.007361903906166231e-09
4.352571649463232595e-06,1.946025988372232038e-07,3.394647832669409998e-05,5.952257796453052264e-07,-1.093154215858354934e-08,1.649128677517853064e-10,5.497247049463932660e-11,1.372897826155825548e-07,-9.530235577722301905e-11,-2.345862566581413981e-09,3.926502226314741630e-08,4.546671015227855057e-08,8.764849684625537799e-07,1.175341591783822335e-07,5.291455004771455193e-09,-4.978956254885211469e-08,3.427014239916368529e-10,5.930778664535632359e-08,-1.994938765455486159e-07,-8.905811034968419111e-10,-6.653560845654069357e-09,1.286961065488280206e-08,3.397343293738186130e-06,9.552283557250466764e-07,-2.820456927464550205e-06,-4.025407543768307825e-08,2.894274593803788978e-06,-1.667951513530704191e-06,7.321266312091788759e-08,-1.044360557108909933e-07,6.984350894415062347e-08,5.992758333892325358e-09,-6.638974223507101516e-09,1.766824627426479372e-08,-5.497247049463932660e-11,5.497247049463932660e-11,1.299100548958279616e-07,1.567398328239212880e-08,-1.576928563816983131e-08,4.293111656925801272e-09,-8.193961231373577249e-09,3.578530636338948658e-09,4.188817951593901627e-08,-2.464127990676296034e-09,1.159459057883452513e-08,8.390130676415215272e-08,6.560718581431822785e-08,2.507746298758516929e-08,-1.359083631869569748e-07,5.108673023393523963e-08,8.830418871344367356e-09,-1.017537442192909441e-08,2.620165153282503973e-08,-6.096961980301223834e-08,5.930778664535632359e-08,3.750971985920658697e-08,4.498186658920335497e-09,-5.388767762417010731e-09,3.521813576275227296e-09,-5.523848061671193263e-09,5.900012715278986935e-07
1.370139700006822462e-06,7.834883336152881454e-08,5.952257796443373853e-07,2.894842707488875891e-06,-3.950729200160914234e-08,7.516129709207368579e-10,2.505380854483339029e-10,6.634662741693532608e-07,1.075274291939465683e-08,-6.274002367089689151e-09,8.461881106535405874e-08,5.155434457424302536e-09,3.857953726045956212e-07,-6.683882236448295904e-08,-2.099988559767994966e-09,-3.102382824766999045e-08,9.280107823520302406e-11,1.677388961794832679e-08,2.894181689639712043e-08,6.169839684354013724e-09,-3.485816467267444887e-09,1.306331265485975606e-08,1.139452483395231671e-06,2.306872166115908179e-07,-1.943991174425314304e-07,9.453382980920286078e-08,-8.139088017636419236e-07,-4.605981635215625799e-06,2.832196771359706625e-07,-1.589294076575598567e-07,8.778533586225678870e-08,9.339374366873268045e-09,-9.040286081858129648e-09,2.229740542682067749e-08,-2.505380854483339029e-10,2.505380854483339029e-10,4.929130535895474201e-07,3.010313383729196348e-08,-1.935039091789708993e-08,2.766283714768434293e-09,3.834550090375635068e-09,-2.029479368541759609e-08,2.545022814284193502e-08,1.253574820790189892e-08,-8.414892470348211941e-10,1.985848707940803312e-08,3.143876562873549268e-08,1.263598416197022878e-08,-8.784728634944565022e-08,3.383241296312500705e-08,5.951651015585470466e-09,-5.329164853436549695e-09,1.703939412306532867e-08,-1.508479969202282875e-08,1.677388961794832679e-08,5.523456074422834997e-09,1.046200679101485333e-08,-4.292167106660859456e-09,1.843348386169091366e-09,-2.790613096801751552e-09,-4.237005931111147971e-08
-4.209043520894082464e-08,2.775807349469718327e-10,-1.093154215562168854e-08,-3.950729200134251225e-08,9.002784384156537949e-08,-1.572957483348116832e-10,-5.243179882242196291e-11,-2.009571898472196004e-07,-3.374365019820673805e-09,2.491724197455924806e-08,-2.567744704554616838e-08,7.762068131453144579e-09,3.381938314914076994e-08,2.206139161618809804e-09,2.217035644873885112e-09,-2.593601386349472465e-09,2.509429940910716269e-11,4.587990416342306804e-09,1.392218232582953757e-08,1.439520552035173856e-09,-5.246773214834896424e-10,4.669283419886959322e-09,-5.495222848149315368e-09,-3.659521236079152581e-08,-1.326021975435097732e-08,4.270259711850439185e-08,-2.062183982713084946e-09,-2.569995849940857663e-07,-8.607656406317991333e-08,-3.099984760941695501e-07,-6.384429052782775285e-08,-2.900037677960495139e-08,2.858684128913951612e-08,-6.364501275683315217e-08,5.243179882242196291e-11,-5.243179882242196291e-11,-1.504829489321675487e-07,-1.039147674765990023e-08,7.017111727839397241e-09,-3.669599314580274261e-09,-1.103767613662566440e-09,8.945938592416530353e-09,-1.183870460963332421e-09,1.298334250252815205e-10,-8.068168557380857765e-10,-2.574359968306769828e-10,-2.983754017056915327e-08,2.460987353804349408e-09,-7.689141081861855382e-09,5.413186412527385771e-09,1.628010027885584570e-10,-1.023483728490025152e-09,-4.804477198035104911e-10,-3.974894205365409650e-09,4.587990416342306804e-09,-1.102082177019979661e-09,2.334991107743953595e-09,-8.954705557088675235e-10,4.988064070065617729e-10,-9.476350464608487309e-10,-3.959513763838844212e-08
4.176323674969925617e-10,1.555728136424548327e-11,1.649128666308455613e-10,7.516129708794803976e-10,-1.572957481367541939e-10,1.020464765810657720e-12,3.401542922550750352e-13,8.656551698806136196e-10,1.500350954656701779e-11,-3.989624348358401151e-11,1.042909171064411508e-10,-1.154094164778578658e-11,1.056781015150986439e-11,6.067962491414292317e-12,6.187048620260071711e-12,-1.407960845972997483e-12,-1.388656354515991419e-13,-2.494426974504531834e-11,-3.817039108070875095e-11,-2.620827445843061178e-12,2.234727096510704742e-13,-8.383586409483158987e-12,2.706765817223552188e-10,1.469557857746373170e-10,-1.145882772144795342e-11,-8.924153574822063413e-11,-1.826194097384633204e-10,-3.838166183637540945e-10,-2.338970731815856850e-10,-4.579701842034153699e-10,1.523936117902472829e-10,4.645181130163231866e-11,-4.582598818952300394e-11,1.018290129747812449e-10,-3.401542922550750352e-13,3.401542922550750352e-13,1.238742973049029304e-09,3.927047924559592328e-11,-2.426696969902875685e-11,5.929744705939010206e-12,6.792966947441412568e-12,-1.768291377848632070e-11,6.141972130700517156e-12,-3.066842967124235256e-12,3.755614727272435072e-12,-2.798587015420420753e-11,-8.154965063390121295e-11,6.653025819568042635e-12,5.490882476281902899e-13,-5.724865120149369705e-12,6.231823846999203608e-13,6.793301066244548840e-13,3.144633641848171603e-12,2.288375813340707919e-11,-2.494426974504531834e-11,-1.294277053140811983e-11,-3.962691915057694399e-12,1.341864469214519322e-12,-4.558573969732912611e-13,1.531064292801560683e-12,1.159409621990466829e-10
1.392052444319275540e-10,5.185753454542612345e-12,5.497247070893760889e-11,2.505380854850869334e-10,-5.243179883455393661e-11,3.401542899034291799e-13,1.666780051216723458e-09,2.885520171144400977e-10,5.001173189692253601e-12,-1.329870874512247587e-11,3.476372403020724890e-11,-3.846805017080845647e-12,3.524116320044000302e-12,2.022913797974792545e-12,2.062495386114124627e-12,-4.693809641418885042e-13,-4.625051714558080922e-14,-8.302311183288781366e-12,-1.272071685315583231e-11,-8.734762244034061531e-13,7.448951461903732043e-14,-2.794379126583124287e-12,9.022194139856718340e-11,4.898330303336040940e-11,-3.818336285397659831e-12,-2.974597817979403166e-11,-6.087336469434332469e-11,-1.279390148565943401e-10,-7.796557763321530472e-11,-1.526564741478247360e-10,5.079787208502121103e-11,1.548389456744961612e-11,-1.527528362554677768e-11,3.394290866079997223e-11,8.332199487832847629e-10,-8.332199487832847629e-10,4.129145934601867157e-10,1.309017418603417228e-11,-8.089000996341893642e-12,1.976574880424288884e-12,2.264329084386497611e-12,-5.894156439307516424e-12,2.047351422226674412e-12,-1.022310088904561528e-12,1.251875915872897990e-12,-9.328806861824158620e-12,-2.718545832872367288e-11,2.217254162008805014e-12,1.828144042206482780e-13,-1.908161713951848184e-12,2.077362737858396963e-13,2.264412955589332886e-13,1.048230071803460397e-12,7.632873180042015390e-12,-8.302311183288781366e-12,-4.311984073230432770e-12,-1.320735161125607625e-12,4.472589367221677460e-13,-1.519517809398747383e-13,5.103524623668105415e-13,3.864438568144073300e-11
4.400659095003603403e-07,1.215124667649465536e-08,1.372897826151997488e-07,6.634662741711541587e-07,-2.009571898453090117e-07,8.656551698340414900e-10,2.885520168475189953e-10,2.599544442974292358e-06,4.840925296754055081e-08,-3.889814659144095612e-08,2.646445236021165091e-07,-1.710401260432517146e-08,-3.790349674779437983e-08,1.011442577811136386e-08,5.674699679832431488e-09,3.033526502393847136e-09,6.714357727842669726e-11,1.150133801214975797e-08,-4.820423298460496861e-08,-3.762957333267254539e-09,8.062431868092905215e-10,-1.349557757688889453e-08,2.602351621174732848e-07,1.798307473828870555e-07,-5.709390737938801423e-09,-1.325572320304131232e-07,-1.486208073783028401e-07,-2.798053909152779237e-08,-3.558243996391688801e-07,-5.706668198461444254e-07,2.323634886771678459e-07,4.372939347263446855e-08,-4.323763213689235786e-08,9.361674785103307942e-08,-2.885520168475189953e-10,2.885520168475189953e-10,-6.212830891010803035e-07,9.429691772921972087e-08,-4.588766476167893183e-08,4.339485545451422426e-09,3.655826387829894172e-08,-2.234113072351668689e-08,5.237118119191311119e-09,-4.506310723866859492e-09,4.799451228222388766e-09,-3.342206329735858906e-08,-7.624432697550499766e-08,8.037278732326042543e-10,1.642511576471865612e-08,-1.234388085690987025e-08,-4.569828173553048590e-10,1.480475350885405035e-09,-5.907255880594722159e-10,-1.218208187510655116e-08,1.150133801214975797e-08,2.979768470286790082e-09,-6.000187328615846870e-09,2.237229995348671327e-09,-6.742321640760268322e-10,2.589506153276923247e-09,1.706923242915044712e-07
1.643700013820641891e-08,2.098967914520009123e-10,-9.530235382219960661e-11,1.075274291810645868e-08,-3.374365019763884134e-09,1.500350955419249213e-11,5.001173170235832259e-12,4.840925296574556888e-08,2.392940372433654305e-07,-7.482758318866239865e-10,7.579469691803325443e-09,-3.435718621578003000e-10,-2.455335752332613150e-09,3.082128953933989166e-10,1.080098135985021498e-10,2.846739119629367709e-10,8.412426476157897878e-13,1.304939528595811351e-10,-2.211805340415543238e-09,-2.029033102468319126e-10,2.376904102747298291e-11,4.057670586792733063e-12,1.046297997873722081e-08,5.974020159469202237e-09,-2.387215793639772555e-09,-3.800141030012067643e-09,-2.413788565900552270e-09,-3.763053937575629083e-09,-7.855169001938984942e-09,-9.304281941603148827e-09,3.253070095699203287e-09,8.456120687068929058e-10,-8.423141305662694975e-10,1.831234757433160539e-09,-5.001173170235832259e-12,5.001173170235832259e-12,-1.369004524517833198e-08,-7.768840870254615802e-08,-4.301755405408749919e-08,9.403829867964620900e-11,-1.977414611207907974e-10,-3.260269686640021941e-10,-1.754489349379967948e-11,-1.445285928548306033e-10,1.201825226290600127e-10,-9.508782359350423011e-10,-1.437129685415474130e-09,-8.915311068507163840e-11,1.032248772970984739e-09,-6.521899824151498533e-10,-3.289508777512912708e-11,3.975901711979533507e-11,-6.248979081777045448e-11,-1.798003426374398484e-10,1.304939528595811351e-10,1.459054933972921270e-10,-3.169774942185847400e-10,1.140741839717578422e-10,-1.598997609231850706e-11,-2.820312121686494180e-11,7.204420026289968967e-09
-7.868892746904240735e-09,1.819127436592108184e-10,-2.345862565644659647e-09,-6.274002367961965169e-09,2.491724197459696750e-08,-3.989624350901094254e-11,-1.329870874657722485e-11,-3.889814659186113078e-08,-7.482758319758951793e-10,1.066256285844639487e-07,-2.956640001536515779e-08,2.138876614077420107e-09,9.461002280757236418e-09,7.379017471701081546e-10,7.103096701273565311e-10,-1.399668072339112577e-09,8.421791483933336800e-12,1.529677852470491090e-09,3.575053566480542076e-09,3.165709648639146044e-10,8.054528482254796226e-11,2.573451515411457698e-09,1.153475699944693780e-09,-9.022368446848935342e-09,-4.201412520715524804e-09,1.135817329647385695e-08,-1.826288513782884802e-09,-7.648984494266909005e-08,-2.854376824336297121e-08,-9.224181967307096657e-08,-1.266782523416873689e-08,5.042864908222707173e-08,-4.955782886564251677e-08,7.939823779960957772e-08,1.329870874657722485e-11,-1.329870874657722485e-11,-4.989269307648910692e-08,-1.370257675206847333e-09,6.219818432310032316e-10,-9.465542549892859385e-09,7.771972288569799407e-09,2.455028593260989243e-09,-3.161519791835628812e-10,-1.286904192808195800e-12,-2.029435990463444118e-10,-3.770624067384319336e-10,-9.329270089538996292e-09,7.690094902416028280e-10,-8.271065208601500236e-10,1.422971651137217633e-09,2.116625660198876204e-09,-3.042058440366797027e-10,-4.112158862815043569e-09,-1.354122743474187605e-09,1.529677852470491090e-09,-2.627574405192400384e-10,4.870628701104723863e-10,-1.704919052465540338e-10,3.847511288592449970e-10,-5.822120170668361608e-10,-9.821314176985702853e-09
