,dx,dz,method,caso
0,0.8754551997900579,1.0,LM,0
1,0.4792833086970966,0.27531658568122896,LM,0
2,1.1755419716126012,0.021638868242036983,LM,0
3,0.8781996463306103,0.035933164951548364,LM,0
4,1.787576027319477,0.007912608728744303,LM,0
5,0.4778516574349718,0.016963397677930547,LM,0
6,0.2861817674828997,0.0036261292962739755,LM,0
7,0.018570712849136205,0.0023517265319928783,LM,0
8,0.00012416367170115162,1.7490056550791207e-05,LM,0
9,1.9314415743123668e-06,6.930754759188562e-10,LM,0
0,4.586127770398185,1.0,GNbc,0
1,1.4119777392150787,0.2640285058617702,GNbc,0
2,0.10223171315738441,0.18233513115433742,GNbc,0
3,0.09248600454228696,0.0017981073913474464,GNbc,0
4,0.005261925976036323,0.002543428937944501,GNbc,0
5,2.0202916219187762e-05,5.0262587446856206e-06,GNbc,0
6,9.008472641204505e-08,7.945543103488494e-11,GNbc,0
0,4.631873777305562,1.0,GN,0
1,1.6204125273377274,0.25351449577169466,GN,0
2,0.12347368266357446,0.20255039794445062,GN,0
3,0.13144175360916155,0.0029808022337736656,GN,0
4,0.007975430630758867,0.004559099495980737,GN,0
5,5.562218383602899e-05,1.1089905291453184e-05,GN,0
6,1.9667708529455137e-07,6.156697016501975e-10,GN,0
0,0.8741697836930858,1.0,LM,1
1,0.4568597030742103,0.27690128271256725,LM,1
2,1.1535106680103444,0.022735518358851663,LM,1
3,1.059009990847417,0.026585050096153928,LM,1
4,1.7504095698114286,0.01021040630970129,LM,1
5,0.7082083780879486,0.01591820737895706,LM,1
6,0.5367300281375836,0.0032298957905528658,LM,1
7,0.03770003117986429,0.004745307719375511,LM,1
8,0.002517399187508998,4.29568663114904e-05,LM,1
9,8.974617991576879e-06,1.777958052681752e-07,LM,1
0,4.873449276695597,1.0,GNbc,1
1,1.200785028055346,0.259313640875037,GNbc,1
2,0.10495204232862737,0.08074350740602507,GNbc,1
3,0.005175793060651696,0.0012139670238920162,GNbc,1
4,9.563166883078746e-05,5.963193393295541e-06,GNbc,1
5,2.433117239864624e-07,9.324612098414178e-10,GNbc,1
0,4.932609673399573,1.0,GN,1
1,1.4430240258787588,0.23556200713073602,GN,1
2,0.1324866505514076,0.11264999338834553,GN,1
3,0.010669990668504712,0.0020405766953810623,GN,1
4,0.00011161093232922325,3.390889421401804e-05,GN,1
5,3.1469569601102676e-07,6.406594377179208e-10,GN,1
0,0.8694222624070426,1.0,LM,2
1,0.4732735642898197,0.26583804333711436,LM,2
2,0.5375264291449506,0.17691080702498013,LM,2
3,2.1339101072612925,0.014691686225997865,LM,2
4,1.0310481182603548,0.030986553103834615,LM,2
5,1.678084905789942,0.00574467899015824,LM,2
6,0.4012345039629319,0.04801258546470494,LM,2
7,1.5285199696950755,0.002985220039481814,LM,2
8,0.8756553428367051,0.017201265540324494,LM,2
9,1.1562771209328309,0.008450371154555367,LM,2
10,0.5143085797787078,0.015472813486522576,LM,2
11,0.43387458712095844,0.0035366060289813706,LM,2
12,0.08208807675166989,0.002723930577023726,LM,2
13,0.004956380605451469,9.988104469672808e-05,LM,2
14,1.190575678871015e-05,3.702352265663225e-07,LM,2
15,2.2643728909442304e-06,2.5238376868452674e-11,LM,2
0,4.747018754306725,1.0,GNbc,2
1,3.5171433548584043,0.26740840983914016,GNbc,2
2,1.3586343231008782,0.1201830531050832,GNbc,2
3,0.5360333386325993,0.017604880838859027,GNbc,2
4,0.2674575402617204,0.0038773634933705775,GNbc,2
5,0.015403227107528969,0.0010361542261369792,GNbc,2
6,0.00027077503108637827,4.017126808679561e-06,GNbc,2
7,7.700890305809592e-05,1.4656306165184333e-08,GNbc,2
8,3.0435243196328805e-06,9.556595616029204e-10,GNbc,2
0,4.70124182871105,1.0,GN,2
1,3.482190987501131,0.26237044412895305,GN,2
2,1.3487482764655874,0.10894118316106227,GN,2
3,0.5282588742272616,0.017233174928108046,GN,2
4,0.27277103476763764,0.003612433377528897,GN,2
5,0.015920637699425987,0.0010799105210439056,GN,2
6,0.0001310197905846731,4.261521554828833e-06,GN,2
