8.562726849301068e+08,-5.342387621254381e+07,-5.292092049808329e+08,1.395944899390236e+08,0.000000000000000e+00,-6.646997902776615e+06,0.000000000000000e+00,-4.337686224664979e+06,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-7.626684256825085e+07,-5.262070534395484e+07,-1.737155814570765e+08,1.297977099896658e+09,-7.436362522442459e+08,0.000000000000000e+00,-1.665262869568850e+08,0.000000000000000e+00,-6.310537143704774e+07,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
-5.342387621254381e+07,6.920319457888135e+07,-3.027389332921963e+08,2.359315310695158e+08,0.000000000000000e+00,-4.685176113101131e+06,0.000000000000000e+00,-3.218820365892306e+06,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.062892625676836e+07,-1.633448714653973e+08,-1.370815819011830e+08,1.043935388582192e+09,-5.695575784951147e+08,0.000000000000000e+00,-1.320650218652856e+08,0.000000000000000e+00,-5.005197565895046e+07,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
-5.292092049808329e+08,-3.027389332921964e+08,2.068092993468229e+09,-1.344555683702053e+09,0.000000000000000e+00,3.110673622903138e+07,0.000000000000000e+00,4.066400351791460e+06,6.505057912868982e+06,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.920164305177199e+06,1.957100037361547e+07,7.985603633571126e+08,8.643841617478030e+08,-6.501121896325419e+09,3.590988918139311e+09,0.000000000000000e+00,8.257069195195498e+08,0.000000000000000e+00,3.139899170487981e+08,6.612560890497665e+05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,3.175512755615470e+05,0.000000000000000e+00,-5.273403034701992e+00,2.793155532040330e-01
1.395944899390236e+08,2.359315310695158e+08,-1.344555683702053e+09,1.121975334659654e+09,-1.914935027234196e+08,-2.002090862365393e+07,0.000000000000000e+00,-1.370680561730504e+07,0.000000000000000e+00,4.632126909489562e+07,3.591659030723297e+07,6.940726574401976e+07,0.000000000000000e+00,3.500465160025437e+08,-5.880754082493844e+08,-5.859897820408099e+08,4.413753243571988e+09,-2.790590899998872e+09,9.838763651259515e+06,-5.599770526600231e+08,0.000000000000000e+00,-2.122269520834865e+08,0.000000000000000e+00,1.046479885920012e+06,7.248760544575900e+05,2.764555653547753e+06,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.914935027234196e+08,2.222806079408888e+09,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,7.446328717364140e+08,-1.795758852381691e+09,-2.933046873395197e+08,-7.368056345317941e+08,4.992372583112241e+07,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.693375835836950e+08,-1.734162021894245e+09,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-5.757247486293789e+08,1.289026251842570e+09,3.056698238320861e+08,5.108900016370139e+08,-4.947346532524639e+07,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
-6.646997902776616e+06,-4.685176113101131e+06,3.110673622903138e+07,-2.002090862365393e+07,0.000000000000000e+00,8.622192809565625e+11,-8.621884497978854e+11,-7.116725128023694e+07,3.141104313671025e+07,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.171395876951670e+06,0.000000000000000e+00,2.164939455391939e+07,2.232900090554952e+07,-1.661078932018081e+08,9.276693916703849e+07,0.000000000000000e+00,1.863707268089982e+07,0.000000000000000e+00,-6.762359086757408e+05,8.282268649733734e+06,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,3.068292775984976e+06,-6.565776609807425e+00,2.201982386124519e+01,-1.870170684981076e-13
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-8.621884497978854e+11,8.621884497978854e+11,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.565776609807425e+00,-6.565776609807425e+00,0.000000000000000e+00
-4.337686224664979e+06,-3.218820365892306e+06,4.066400351791453e+06,-1.370680561730504e+07,0.000000000000000e+00,-7.116725128023694e+07,0.000000000000000e+00,2.898435826708604e+08,-1.028591747158291e+08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-9.862024481872347e+07,0.000000000000000e+00,1.217889988779409e+07,1.260807215951298e+07,-8.513323671997257e+07,5.237108667587456e+07,0.000000000000000e+00,5.914137940706595e+07,0.000000000000000e+00,-1.579479661801965e+08,2.773517037012312e+07,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,7.720468061718471e+07,0.000000000000000e+00,-1.018064421673577e+01,-2.793155532038460e-01
0.000000000000000e+00,0.000000000000000e+00,6.505057912868982e+06,0.000000000000000e+00,7.446328717364140e+08,3.141104313671025e+07,0.000000000000000e+00,-1.028591747158291e+08,1.530493654470071e+09,-2.225468560944253e+09,0.000000000000000e+00,0.000000000000000e+00,1.528510840401803e+07,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-6.468150138131844e+06,0.000000000000000e+00,-4.362747286406190e+08,-3.329947633275824e+07,0.000000000000000e+00,7.385309179050128e+07,-1.182554959994167e+09,1.591945711657104e+09,0.000000000000000e+00,0.000000000000000e+00,-7.150829397222452e+06,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,4.632126909489562e+07,-1.795758852381691e+09,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-2.225468560944253e+09,3.797694208301642e+09,5.973410411430819e+07,1.174778318150989e+08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-7.701249121746977e+07,1.215595543800350e+09,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.731580652513494e+09,-2.738517545699310e+09,-4.765234517287747e+07,-9.028885471082619e+07,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,3.591659030723297e+07,-2.933046873395197e+08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,5.973410411430819e+07,2.527680081000583e+08,-8.502592492572692e+07,2.991190974364709e+07,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-5.936041269889279e+07,2.830413315539768e+08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.707402460940778e+07,-2.546955058393006e+08,1.161468342749372e+08,-4.187965801338073e+07,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.940726574401976e+07,-7.368056345317940e+08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.174778318150989e+08,-8.502592492572694e+07,8.846347699555959e+08,-2.496883080571936e+08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.201458180069260e+08,7.026904467928796e+08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-9.642687307687686e+07,6.849909456149235e+06,-8.021298675754114e+08,3.035967110204404e+08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
0.000000000000000e+00,0.000000000000000e+00,1.920164305177199e+06,0.000000000000000e+00,4.992372583112241e+07,9.171395876951670e+06,0.000000000000000e+00,-9.862024481872347e+07,1.528510840401803e+07,0.000000000000000e+00,2.991190974364709e+07,-2.496883080571936e+08,2.420962487150007e+08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-2.274792654503624e+06,0.000000000000000e+00,-4.072933526360153e+07,-1.161753379256354e+07,0.000000000000000e+00,9.616549242905766e+07,-9.979638998854743e+06,0.000000000000000e+00,-1.089675833051482e+07,2.626173307207389e+08,-2.856832829533221e+08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
-7.626684256825085e+07,2.062892625676836e+07,1.957100037361547e+07,3.500465160025436e+08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.176141013580528e+08,-2.361890547030840e+08,2.088710833678918e+07,2.557148376115825e+07,-7.718530815327781e+08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
-5.262070534395485e+07,-1.633448714653973e+08,7.985603633571125e+08,-5.880754082493844e+08,0.000000000000000e+00,2.164939455391940e+07,0.000000000000000e+00,1.217889988779409e+07,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-2.361890547030840e+08,7.571530780618440e+08,3.435733208282050e+08,-2.944718061342112e+09,1.549153734697206e+09,0.000000000000000e+00,3.649850684516593e+08,0.000000000000000e+00,1.382421700341334e+08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
-1.737155814570765e+08,-1.370815819011830e+08,8.643841617478029e+08,-5.859897820408098e+08,0.000000000000000e+00,2.232900090554952e+07,0.000000000000000e+00,1.260807215951298e+07,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.088710833678918e+07,3.435733208282050e+08,4.083174316438397e+08,-3.012015512874734e+09,1.676022923813917e+09,0.000000000000000e+00,3.807074186833904e+08,0.000000000000000e+00,1.441996665268909e+08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.297977099896658e+09,1.043935388582192e+09,-6.501121896325420e+09,4.413753243571988e+09,0.000000000000000e+00,-1.661078932018081e+08,0.000000000000000e+00,-8.513323671997257e+07,-6.468150138131844e+06,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-2.274792654503624e+06,2.557148376115825e+07,-2.944718061342112e+09,-3.012015512874734e+09,2.268940230531062e+10,-1.252741499030193e+10,0.000000000000000e+00,-2.844771052264112e+09,0.000000000000000e+00,-1.124413800891869e+09,1.784824964632517e+07,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,5.265623740939862e+06,0.000000000000000e+00,-2.744770008312298e-01,-5.182052458360594e+00
