,dx,dz,method,caso
4,0.07431962487679941,0.058753144369010156,GN,2
5,0.052577436216071936,0.0014174469073824011,GN,2
6,0.00037639930638019083,0.0001366015647434262,GN,2
7,4.635463301435966e-07,1.1171369343938975e-08,GN,2
0,1.9040472463099305,1.0,LM,3
1,0.8608838250023312,0.3465493021699751,LM,3
2,1.640425156415657,0.04037061239452185,LM,3
3,2.371184339083278,0.022674550150179624,LM,3
4,2.769005170321593,0.01721470135801505,LM,3
5,2.322345411174143,0.014652296906502861,LM,3
6,1.6368773479157273,0.010036705335295572,LM,3
7,0.2112257279789278,0.008264450940700588,LM,3
8,0.06426748233360362,0.00045315930977311364,LM,3
9,0.058687441455459614,0.0003919412939021536,LM,3
10,0.060904756506744,0.00029908238227408917,LM,3
11,0.06405474145328341,0.0002554979499566555,LM,3
12,0.06935015323011905,0.0002473042019143948,LM,3
13,0.07289968837627656,0.00022174745384396035,LM,3
14,0.0774620958897919,0.00020704725333489264,LM,3
15,0.0832796931371661,0.00020212159831233556,LM,3
16,0.08672190324669606,0.0001906942198735804,LM,3
17,0.09063902673697388,0.0001819856257570901,LM,3
18,0.09510366978765984,0.000175902501215715,LM,3
19,0.10020529487448795,0.0001724191300252954,LM,3
20,0.10605487443649829,0.0001715860207705076,LM,3
21,0.10929653256387831,0.0001667483362030783,LM,3
22,0.1127855168188428,0.0001625988326461333,LM,3
23,0.11654569546239595,0.00015913740166419667,LM,3
24,0.12060408935400915,0.00015636988107106973,LM,3
25,0.12499138094953754,0.00015430871795744306,LM,3
26,0.12974252890246862,0.00015297380312536663,LM,3
27,0.13489748355637757,0.0001523935170815165,LM,3
28,0.14050208446581278,0.0001526060394032771,LM,3
29,0.146609106417572,0.000153660989179296,LM,3
30,0.15327954896269608,0.00015562148357375148,LM,3
31,0.1605842436071733,0.00015856672891336235,LM,3
32,0.16860577685975014,0.00016259529595370653,LM,3
33,0.17744089929216275,0.00016782927841261591,LM,3
34,0.18720353234984707,0.00017441960280051725,LM,3
0,8.772990766823268,1.0,GNbc,3
1,2.1803423002206044,0.23018678583425123,GNbc,3
2,2.314591983343579,0.08778957305079788,GNbc,3
3,0.40019372193548236,0.026502796941977942,GNbc,3
4,0.028925217956041235,0.008042155083872739,GNbc,3
5,0.002482587072644952,0.00011067893753165248,GNbc,3
6,3.376084077387385e-06,5.490636863237993e-07,GNbc,3
0,8.830675515319406,1.0,GN,3
1,4.345485642896698,0.2322041434811055,GN,3
2,1.0503981719851185,0.3401441451631043,GN,3
3,1.0645498329365388,0.050904953125066425,GN,3
4,0.21632005701751666,0.1208689091770501,GN,3
5,0.014874774211752876,0.0011276214368966925,GN,3
6,0.0002877563946710189,8.136822361919806e-06,GN,3
7,1.4864438494022039e-06,1.77314807268023e-09,GN,3
