,dx,dz,method,caso
2,1.036544817916628,0.025042431354923247,LM,2
3,1.2993506997607551,0.017730461330742985,LM,2
4,1.175876344616916,0.014776998829029192,LM,2
5,0.9245257962072626,0.013177479814351915,LM,2
6,0.9625393830280389,0.004084361438531982,LM,2
7,1.0420542772266081,0.0035706774134591336,LM,2
8,2.401621276880976,0.0036039779676668706,LM,2
9,2.473245494071291,0.00433920184014967,LM,2
10,2.1997346129534154,0.005272762341904633,LM,2
11,1.8824556200193396,0.006100210914476603,LM,2
12,1.755944899863259,0.006652482913661295,LM,2
13,1.928853069978389,0.006924917238213283,LM,2
14,2.3748562232869825,0.006984244944426042,LM,2
15,2.942130470183399,0.006900271000400047,LM,2
16,3.2553907135422553,0.006726014929174877,LM,2
17,2.0815010896990205,0.006654812697918071,LM,2
18,1.2881575548882886,0.006287571787592222,LM,2
19,0.6048055919027553,0.005839376274250135,LM,2
20,0.15135879652505482,0.004640033628978886,LM,2
21,0.010620563424135955,0.0006297847346482553,LM,2
22,6.405159305042976e-05,1.4177707439345624e-06,LM,2
23,1.2210336923894967e-06,2.6273818922132892e-11,LM,2
0,3.145528871266066,1.0,GNbc,2
1,3.6276250555720844,0.13465691206790464,GNbc,2
2,9.993609672732912,0.10477110048569224,GNbc,2
3,2.032363865161607,0.113460108809485,GNbc,2
4,38.399950491086294,0.10005147549701553,GNbc,2
5,2.208847636524497,0.05905347155401248,GNbc,2
6,2.192725084840244,0.043754030559285235,GNbc,2
7,24.74795150098323,0.02498800004367833,GNbc,2
8,1.6931108012873493,0.020211197748041823,GNbc,2
9,0.3083341498792432,0.01331801285784832,GNbc,2
10,0.6556051338176359,0.010375762560159449,GNbc,2
11,0.13255247936787481,0.02307559753732472,GNbc,2
12,0.014416497092194669,0.0043834880217822,GNbc,2
13,0.001739523339671166,0.0007977709732843416,GNbc,2
14,0.0003860581015223731,0.00010498130461930506,GNbc,2
15,1.2826582563349302e-05,3.2313161792858633e-06,GNbc,2
16,8.936088619089577e-08,3.34746242197317e-09,GNbc,2
0,3.1341850232127175,1.0,GN,2
1,55.11434323592939,5.914520150006732,GN,2
2,4.5297240073790155,0.8480298791916594,GN,2
3,5.780238658994106,0.25269760453230933,GN,2
4,2.8620106249114037,0.1135254686550325,GN,2
5,0.978631381009367,4167.346365949342,GN,2
6,2.1568240938882957,522.4382443062153,GN,2
