,dx,dz,method,caso
14,17.780698641019377,5.5053564502548475e-05,GN,2
15,67.94345642974339,2.8352833771685607e-08,GN,2
16,517.0533959641601,2.491448182773931e-10,GN,2
17,17303.246177683057,3.481591374588268e-11,GN,2
0,0.8207232159274354,1.0,LM,3
1,1.023658895244482,0.16691302321999288,LM,3
2,1.0781560125275051,0.08069910825951072,LM,3
3,0.6438944670604912,0.08343298591223253,LM,3
4,1.5283367608786078,0.01568473162060663,LM,3
5,2.138313773139107,0.006592210380489716,LM,3
6,2.073323531199498,0.006077783574981622,LM,3
7,1.8299266513057089,0.009117115382635791,LM,3
8,1.6105812810153102,0.012834362708413994,LM,3
9,1.7952302027280573,0.007918088541737145,LM,3
10,2.014580448650982,0.007713092717572453,LM,3
11,2.267275309401899,0.007419336568656458,LM,3
12,1.6425892714259556,0.007634722467900105,LM,3
13,1.0353681485631219,0.0068521629846573055,LM,3
14,0.5155921341729683,0.005294968843196712,LM,3
15,0.01780512962774614,0.0010661185622680548,LM,3
16,0.00028784969527968107,3.825020186331684e-06,LM,3
17,4.93594128051059e-06,2.509231032657231e-10,LM,3
0,2.5096510048636427,1.0,GNbc,3
1,37.12551847247255,0.4535801330545889,GNbc,3
2,17.435273922749314,0.1689476963530234,GNbc,3
3,4.270940949788846,0.06443628101231501,GNbc,3
4,0.963173204515799,0.06240014770552401,GNbc,3
5,84.04262714447168,0.04937966206749481,GNbc,3
6,1.5795957014681692,0.034963510409609086,GNbc,3
7,0.7034464733703596,0.026235322363610702,GNbc,3
8,0.3139238108611714,0.015524057602668742,GNbc,3
9,0.12274088183782826,0.003944972859901319,GNbc,3
10,0.002001235564579038,0.0002682176921928364,GNbc,3
11,1.4460090005850047e-05,4.769934340571989e-07,GNbc,3
12,1.4776897792718343e-09,3.856148976115095e-12,GNbc,3
0,5.005203811003315,1.0,GN,3
1,2.6792347735250064,0.6921418262104838,GN,3
2,4.6316784781561315,0.2893166856718596,GN,3
3,1.3807194873104742,0.5027453797830052,GN,3
4,1.2965322160578254,0.12126113895184845,GN,3
5,0.4154022205965562,0.059108348857994784,GN,3
6,1.6915448765909948,0.008514536956921535,GN,3
7,0.7388820245512253,0.01180310346719215,GN,3
8,0.3020377186582332,0.0031929587606440274,GN,3
9,0.15154417072121548,0.05526037124874567,GN,3
10,0.04183874480850602,0.08918409775744945,GN,3
11,0.011046241331485082,0.8035898839475469,GN,3
12,0.002045183734511448,0.15197690126155758,GN,3
13,0.004552501094675282,0.03425257809590918,GN,3
14,0.0070862025007699765,0.008245991621208136,GN,3
15,0.007305453986854086,0.0019622279345621677,GN,3
16,0.003305566420661437,0.00038742993156907585,GN,3
17,0.00035038977365010844,3.3137612369894245e-05,GN,3
18,4.3200729259915066e-06,2.666231041948356e-07,GN,3
