dx,dz
0.35600800132304333,600.0246
0.18235931323784932,1120.1046867161003
0.031184265909887807,297.8555837935059
0.0028390568774393898,126.3541923703458
0.0035382733885837136,62.38765152403543
0.006625474870156835,30.66481525583127
0.011681597836599743,14.82024586020539
0.018376685448493343,6.9287763648819745
0.02351126438206506,3.0367310574171604
0.020670036789282153,1.173460205404199
0.012774078805528702,0.34978044282474663
0.003003704202242858,0.05704946659792043
0.00012231704072862692,0.002147935360734543
1.833024301430817e-07,3.205790750193671e-06
5.466363475596883e-13,6.848743794307666e-12
