dx,dz
17.174077610912384,1.0
103.25712769134091,0.12345734577173946
166.35791657349952,0.14764864604636507
54.19248053833937,0.012624585032727603
15.511661475225143,0.0013555815327028567
15.511646006414248,0.0013555815327028718
15.511649737245786,0.0013555815327028734
15.511645988116916,0.0013555815327028718
15.511634708219006,0.0013555815327028753
15.511648034823342,0.001355581532702854
15.511649151894296,0.001355581532702839
15.511646895106464,0.001355581532702836
15.511646895106464,0.001355581532702836
15.511646895106464,0.001355581532702836
15.511646895106464,0.001355581532702836
15.511646895106464,0.001355581532702836
15.511646895106464,0.001355581532702836
15.511646895106464,0.001355581532702836
15.511646895106464,0.001355581532702836
15.511646895106464,0.001355581532702836
15.511646895106464,0.001355581532702836
15.511646895106464,0.001355581532702836
15.511646895106464,0.001355581532702836
15.511646895106464,0.001355581532702836
15.511646895106464,0.001355581532702836
15.511646895106464,0.001355581532702836
15.511646895106464,0.001355581532702836
15.511646895106464,0.001355581532702836
15.511646895106464,0.001355581532702836
15.511646895106464,0.001355581532702836
15.511646895106464,0.001355581532702836
15.511646895106464,0.001355581532702836
15.511646895106464,0.001355581532702836
15.511646895106464,0.001355581532702836
15.511646895106464,0.001355581532702836
15.511646895106464,0.001355581532702836
15.511646895106464,0.001355581532702836
15.511646895106464,0.001355581532702836
15.511646895106464,0.001355581532702836
15.511646895106464,0.001355581532702836
